patent_id,organization_id
4190476,18
4191561,18
4202516,18
4209786,18
4218928,18
4222968,18
4227462,18
4228395,18
4246415,18
4253408,18
4273419,18
4280752,18
4296687,18
4302791,18
4303604,18
4306691,18
4309003,18
4313679,18
4334688,18
4335503,18
4337803,18
4339199,18
4340900,18
4342010,18
4360910,18
4361526,18
4365059,18
4371310,18
4372833,18
4395684,18
4403192,18
4407001,18
4409793,18
4414919,18
4422012,18
4428234,18
4432026,18
4438517,18
4439767,18
4443059,18
4455680,18
4462605,18
4464739,18
4475214,18
4476337,18
4476654,18
4478069,18
4485314,18
4498083,18
4499468,18
4500265,18
4507746,18
4516131,18
4516231,18
4527137,18
4535460,18
4546897,18
4556199,18
4557909,18
4560628,18
4564839,18
4565748,18
4568897,18
4568999,18
4576423,18
4580139,18
4582277,18
4584249,18
4585581,18
4600505,18
4621218,18
4626100,18
4635160,18
4636678,18
4637688,18
4645661,18
4657140,18
4658109,18
4681142,18
4683340,18
4687987,18
4714587,18
4719160,18
4720176,18
4722848,18
4727858,18
4743438,18
4751824,18
4760254,18
4765258,18
4767761,18
4775248,18
4777562,18
4778628,18
4779469,18
4783292,18
4816080,18
4817435,18
4835391,18
4856004,18
4862735,18
4871854,18
4884220,18
4905013,18
4918055,18
4926633,18
4950383,18
4964474,18
4972388,18
4981338,18
4981791,18
4988885,18
4990818,18
4993314,18
4997249,18
5014581,18
5014931,18
5020743,18
5022079,18
5030717,18
5030914,18
5033269,18
5038398,18
5039960,18
5052329,18
5054006,18
5055424,18
5055741,18
5060085,18
5075130,18
5075856,18
5098461,18
5098987,18
5101310,18
5103495,18
5129990,18
5147283,18
5149387,18
5158741,18
5184241,18
5186785,18
5193942,18
5207100,18
5224100,18
5232013,18
5232732,18
5233865,18
5241519,18
5255167,18
5261735,18
5271800,18
5272486,18
5273401,18
5277897,18
5278548,18
5289843,18
5290759,18
5293397,18
5307271,18
5313209,18
5336560,18
5338625,18
5363800,18
5375221,18
5379657,18
5386168,18
5407653,18
5426905,18
5430380,18
5442194,18
5471221,18
5479139,18
5503372,18
5511456,18
5517237,18
5521609,18
5529015,18
5530851,18
5540630,18
5546083,18
5546862,18
5553280,18
5557932,18
5565360,18
5566135,18
5567352,18
5582124,18
5594351,18
5601761,18
5617902,18
5637825,18
5637862,18
5642330,18
5646764,18
5648936,18
5687671,18
5696738,18
5725049,18
5727298,18
5729010,18
5731196,18
5735127,18
5748846,18
5760327,18
5763571,18
5781460,18
5790412,18
5792661,18
5799106,18
5837840,18
5839830,18
5857540,18
5859328,18
5884226,18
5884232,18
5890836,18
5891697,18
5892067,18
5898246,18
5900089,18
5908016,18
5908566,18
5917967,18
5932449,18
5932833,18
5958857,18
5975851,18
5999893,18
6005206,18
6024326,18
6061399,18
6070832,18
6123005,18
6131530,18
6137834,18
6139268,18
6155871,18
6166692,18
6173567,18
6175759,18
6177909,18
6183206,18
6183973,18
6188381,18
6198437,18
6220641,18
6250588,18
6258300,18
6259207,18
6268158,18
6275679,18
6286976,18
6298088,18
6305263,18
6307680,18
6313555,18
6314721,18
6330866,18
6334965,18
6366534,18
6371002,18
6377202,18
6381547,18
6396605,18
6411565,18
6423553,18
6423928,18
6430522,18
6445647,18
6462889,18
6468772,18
6493208,18
6580310,18
6581912,18
6597559,18
6597634,18
6597664,18
6600695,18
6637885,18
6638369,18
6654434,18
6714008,18
6718291,18
6724341,18
6746005,18
6748129,18
6783592,18
6784667,18
6802987,18
6807862,18
6809450,18
6843902,18
6852182,18
6868360,18
6879705,18
6883390,18
6888489,18
6914854,18
6932572,18
6951846,18
6967615,18
6981400,18
6982641,18
6984522,18
6999176,18
7030236,18
7036434,18
7051636,18
7053523,18
7119078,18
7122166,18
7138941,18
7144287,18
7149652,18
7173698,18
7228683,18
7229614,18
7238336,18
7242346,18
7260283,18
7262265,18
7265589,18
7270906,18
7300625,18
7333051,18
7335679,18
7337743,18
7349292,18
7354322,18
7362273,18
7372409,18
7462681,18
7484008,18
7487374,18
7498170,18
7512891,18
7513101,18
7513459,18
7549719,18
7574960,18
7590904,18
7604453,18
7628959,18
7632336,18
7634319,18
7650232,18
7652151,18
7687780,18
7690287,18
7691298,18
7704383,18
7705739,18
7719749,18
7763589,18
7764217,18
7767000,18
7769583,18
7793374,18
7793795,18
7823216,18
7836681,18
7884361,18
7886667,18
7945061,18
7960166,18
7961134,18
7970476,18
7996971,18
7999427,18
8029295,18
8035081,18
8047473,18
8093802,18
8096808,18
8132786,18
8146215,18
8160728,18
8187489,18
8193967,18
8205483,18
8207209,18
8211657,18
8237521,18
8259485,18
8273538,18
8314016,18
8317058,18
8321443,18
8326081,18
8354504,18
8357364,18
8362435,18
8362849,18
8372944,18
8375860,18
8405524,18
8413237,18
8417475,18
8418389,18
8454892,18
8456004,18
8462681,18
8485084,18
8517598,18
8520191,18
8535440,18
8573835,18
8593355,18
8611190,18
8637759,18
8647819,18
8694963,18
8703842,18
8717012,18
8720342,18
8729025,18
8735528,18
8747041,18
8778104,18
8809435,18
8834958,18
8836794,18
8842881,18
8850885,18
8877207,18
8940871,18
8951828,18
8954643,18
8957306,18
8968599,18
8969283,18
9005126,18
9009133,18
9023307,18
9075188,18
9081029,18
9145565,18
9152884,18
9171473,18
9184975,18
9223091,18
9229099,18
9293200,18
9322768,18
9327822,18
9329255,18
9340889,18
9362614,18
9395437,18
9425351,18
9435602,18
9441488,18
9469068,18
9523577,18
9558264,18
9572876,18
9592414,18
9696270,18
H000088,18
H000123,18
H000441,18
H000669,18
H000695,18
H000927,18
H000944,18
H001027,18
H001356,18
H001688,18
H002061,18
H002223,18
RE34649,18
RE39789,18
RE42012,18
RE42533,18
RE44338,18
3931532,18
3935834,18
3937163,18
3938463,18
3939753,18
3951698,18
3956919,18
3957107,18
3961569,18
3971257,18
3972864,18
3974004,18
3980905,18
3986122,18
3991225,18
4000929,18
4011306,18
4012464,18
4015910,18
4017887,18
4019868,18
4019933,18
4027837,18
4029529,18
4031748,18
4035732,18
4038598,18
4041391,18
4044303,18
4054787,18
4071705,18
4072613,18
4075072,18
4079923,18
4082462,18
4089492,18
4109026,18
4109580,18
4118706,18
4121128,18
4121152,18
4130363,18
4132271,18
4142074,18
4156230,18
4161835,18
4162818,18
4163411,18
4164079,18
4166416,18
4177325,18
4179599,18
4191087,18
4208738,18
4211124,18
4214208,18
4215712,18
4220108,18
4224388,18
4225863,18
4225883,18
4235103,18
4238747,18
4240601,18
4241000,18
4246540,18
4268930,18
4285414,18
4306512,18
4316430,18
4331934,18
4334423,18
4335400,18
4337849,18
4338862,18
4348637,18
4353769,18
4359199,18
4359737,18
4361384,18
4362570,18
4366857,18
4367373,18
4367474,18
4381471,18
4422968,18
4423850,18
4432019,18
4432609,18
4432777,18
4438700,18
4445219,18
4453401,18
4465068,18
4469399,18
4477909,18
4478879,18
4485151,18
4498225,18
4503774,18
4505200,18
4520996,18
4528978,18
4531076,18
4532516,18
4541178,18
4541804,18
4544891,18
4546249,18
4553333,18
4557444,18
4560228,18
4562951,18
4565625,18
4565787,18
4566609,18
4568498,18
4570507,18
4573157,18
4582428,18
4594546,18
4594720,18
4607193,18
4613576,18
4617169,18
4630470,18
4641141,18
4652896,18
4655482,18
4661019,18
4661980,18
4663473,18
4665610,18
4667600,18
4681821,18
4698742,18
4705837,18
4706912,18
4719695,18
4720139,18
4732470,18
4750692,18
4754239,18
4763524,18
4767260,18
4791545,18
4802986,18
4839174,18
4849719,18
4855689,18
4866942,18
4868834,18
4872337,18
4877752,18
4879154,18
4882240,18
4891597,18
4910322,18
4912369,18
4913648,18
4920346,18
4936675,18
4946421,18
4949314,18
4955563,18
4981415,18
4984457,18
4999816,18
5002875,18
5003050,18
5003211,18
5012062,18
5043135,18
5046352,18
5048973,18
5050086,18
5059348,18
5079501,18
5089441,18
5095841,18
5097212,18
5098650,18
5109188,18
5122448,18
5123438,18
5124708,18
5125265,18
5137450,18
5146616,18
5154921,18
5174940,18
5190246,18
5212058,18
5216395,18
5218517,18
5218547,18
5224436,18
5229365,18
5236972,18
5238056,18
5242238,18
5248626,18
5259917,18
5277956,18
5284106,18
5285209,18
5291125,18
5295255,18
5309271,18
5324544,18
5326050,18
5333844,18
5355880,18
5365784,18
5367579,18
5369212,18
5377210,18
5387257,18
5392516,18
5394830,18
5396425,18
5408874,18
5414509,18
5415379,18
5422772,18
5423223,18
5424027,18
5426400,18
5440660,18
5447730,18
5448904,18
5458995,18
5474926,18
5478666,18
5499919,18
5500201,18
5504578,18
5511019,18
5543961,18
5561305,18
5563899,18
5567935,18
5567937,18
5578551,18
5587922,18
5599717,18
5605570,18
5605774,18
5608416,18
5616285,18
5617257,18
5622968,18
5630413,18
5635157,18
5646855,18
5649466,18
5657601,18
5687667,18
5702273,18
5717658,18
5744075,18
5744252,18
5748102,18
5760530,18
5760902,18
5773228,18
5773787,18
5781508,18
5792747,18
5819850,18
5839878,18
5843888,18
5851787,18
5869294,18
5892838,18
5895934,18
5899443,18
5902636,18
5961096,18
5963591,18
5973994,18
5980149,18
5987362,18
6046632,18
6061581,18
6105716,18
6111819,18
6112184,18
6116020,18
6165502,18
6189315,18
6224019,18
6225075,18
6238866,18
6259653,18
6261804,18
6262574,18
6279385,18
6294261,18
6312692,18
6328942,18
6340398,18
6349124,18
6363855,18
6371887,18
6391675,18
6396263,18
6413227,18
6416753,18
6438191,18
6464133,18
6480879,18
6484642,18
6502522,18
6506576,18
6511799,18
6524297,18
6525994,18
6558946,18
6559632,18
6563762,18
6565036,18
6570545,18
6577990,18
6599705,18
6611824,18
6619322,18
6635378,18
6674283,18
6681016,18
6686917,18
6699058,18
6706163,18
6706207,18
6783740,18
6802999,18
6827640,18
6838444,18
6838995,18
6859764,18
6863751,18
6865977,18
6868452,18
6878519,18
6895761,18
6919283,18
6962480,18
6981450,18
6990905,18
7015222,18
7026540,18
7032456,18
7032530,18
7036388,18
7040246,18
7050171,18
7052607,18
7084083,18
7084323,18
7087008,18
7097707,18
7107839,18
7109323,18
7118340,18
7144580,18
7149150,18
7169504,18
7176811,18
7177232,18
7190126,18
7192702,18
7211559,18
7223846,18
7232290,18
7248342,18
7257939,18
7260755,18
7261028,18
7266085,18
7273698,18
7277573,18
7349087,18
7364904,18
7412694,18
7422856,18
7461610,18
7475085,18
7504356,18
7505601,18
7509851,18
7513968,18
7515618,18
7530174,18
7537765,18
7544811,18
7562908,18
7563124,18
7581028,18
7584332,18
7613553,18
7634393,18
7656526,18
7665953,18
7666431,18
7667399,18
7668787,18
7671997,18
7691626,18
7718353,18
7734449,18
7747106,18
7749440,18
7752239,18
7755766,18
7801250,18
7805498,18
7813406,18
7816491,18
7824511,18
7848381,18
7855030,18
7860635,18
7874163,18
7882164,18
7887296,18
7896952,18
7920975,18
7953523,18
7956759,18
7965089,18
7985601,18
8026017,18
8028654,18
8045764,18
8071084,18
8071340,18
8075223,18
8094306,18
8127138,18
8144334,18
8183390,18
8266866,18
8274312,18
8284072,18
8305154,18
8306674,18
8329954,18
8359635,18
8373141,18
8394645,18
8403389,18
8404186,18
8409845,18
8472564,18
8532315,18
8589072,18
8671551,18
8704423,18
8708285,18
8744933,18
8752432,18
8753417,18
8760355,18
8761439,18
8796082,18
8800343,18
8885830,18
8904560,18
8933382,18
8990560,18
9013002,18
9025640,18
9031733,18
9057796,18
9077372,18
9083473,18
9092265,18
9101301,18
9114099,18
9127469,18
9137006,18
9201220,18
9228894,18
9230055,18
9314795,18
9347753,18
9374314,18
9458086,18
9475973,18
9499283,18
9594010,18
9701442,18
9725314,18
H000374,18
H000589,18
H000628,18
H000637,18
H000833,18
H000954,18
H001546,18
H001933,18
H002162,18
PP21569,18
RE30961,18
RE42858,18
3938184,18
3939091,18
3941522,18
3944965,18
3956773,18
3977969,18
3984634,18
3985061,18
3985579,18
3994233,18
3997834,18
4007505,18
4007891,18
4019441,18
4021759,18
4022746,18
4043381,18
4046619,18
4050069,18
4050307,18
4053754,18
4054188,18
4058275,18
4061190,18
4061579,18
4063006,18
4064535,18
4068311,18
4085241,18
4087975,18
4094520,18
4101900,18
4105836,18
4109062,18
4111760,18
4114137,18
4120232,18
4122408,18
4126039,18
4130011,18
4149776,18
4155712,18
4158323,18
4160416,18
4170244,18
4171159,18
4173760,18
4175249,18
4175471,18
4177227,18
4186681,18
4193088,18
4207626,18
4213123,18
4213127,18
4229473,18
4230509,18
4232221,18
4244212,18
4245768,18
4247143,18
4253156,18
4256363,18
4262597,18
4275859,18
4278710,18
4285633,18
4293766,18
4302531,18
4302673,18
4304219,18
4305074,18
4307258,18
4308501,18
4309608,18
4310162,18
4310215,18
4325252,18
4329643,18
4331746,18
4336117,18
4344591,18
4348253,18
4356720,18
4374378,18
4375620,18
4377641,18
4380958,18
4389504,18
4391498,18
4397716,18
4436886,18
4440687,18
4442390,18
4442407,18
4445361,18
4449370,18
4450787,18
4454499,18
4472632,18
4474180,18
4478235,18
4482290,18
4486199,18
4501777,18
4506453,18
4509131,18
4510476,18
4513131,18
4517569,18
4539809,18
4542954,18
4547121,18
4547230,18
4554584,18
4554680,18
4561018,18
4565341,18
4569235,18
4570129,18
4570132,18
4574132,18
4583860,18
4594173,18
4595909,18
4598469,18
4604593,18
4606897,18
4607272,18
4611116,18
4611915,18
4621492,18
4623219,18
4625972,18
4629922,18
4649393,18
4649798,18
4649955,18
4658931,18
4673870,18
4677863,18
4678626,18
4681640,18
4681995,18
4685799,18
4687281,18
4706740,18
4707199,18
4720627,18
4721434,18
4749950,18
4762546,18
4764003,18
4764462,18
4781032,18
4796838,18
4804614,18
4811308,18
4829276,18
4829597,18
4831818,18
4838029,18
4851393,18
4852347,18
4858460,18
4874057,18
4885129,18
4888546,18
4894194,18
4895972,18
4899117,18
4919382,18
4932993,18
4944074,18
4956201,18
4958333,18
4965138,18
4975764,18
4988486,18
4995948,18
5008630,18
5034187,18
5034930,18
5048773,18
5064151,18
5098484,18
5103684,18
5103941,18
5106837,18
5108393,18
5111689,18
5126292,18
5126750,18
5138156,18
5139524,18
5140602,18
5144795,18
5145227,18
5150043,18
5196401,18
5200392,18
5206456,18
5209123,18
5214004,18
5223663,18
5224197,18
5226308,18
5228837,18
5245043,18
5249196,18
5253196,18
5258498,18
5274246,18
5279149,18
5291731,18
5296866,18
5299171,18
5299922,18
5302285,18
5315515,18
5323681,18
5326509,18
5341719,18
5353303,18
5355247,18
5365853,18
5367006,18
5367175,18
5372896,18
5385194,18
5399993,18
5402649,18
5406287,18
5415493,18
5417176,18
5426408,18
5426646,18
5429032,18
5438017,18
5443793,18
5448179,18
5449910,18
5485392,18
5487946,18
5495253,18
5504770,18
5508145,18
5519362,18
5532320,18
5533188,18
5540996,18
5546089,18
5555532,18
5566573,18
5568578,18
5571511,18
5578831,18
5580827,18
5586251,18
5590104,18
5597947,18
5612601,18
5613456,18
5617873,18
5639726,18
5651079,18
5673645,18
5678237,18
5679446,18
5682750,18
5695688,18
5736950,18
5739796,18
5774422,18
5791255,18
5856760,18
5886837,18
5893536,18
5903574,18
5905574,18
5964175,18
5966089,18
5980898,18
6054789,18
6057913,18
6064586,18
6079347,18
6085683,18
6090593,18
6109985,18
6120461,18
6130753,18
6191583,18
6196248,18
6199028,18
6225550,18
6229161,18
6264543,18
6266384,18
6303302,18
6313624,18
6316648,18
6331260,18
6367250,18
6386037,18
6392254,18
6401050,18
6475008,18
6513054,18
6541134,18
6549171,18
6608262,18
6610477,18
6616097,18
6646222,18
6663918,18
6692744,18
6714481,18
6752921,18
6762286,18
6765522,18
6767018,18
6768815,18
6779476,18
6796260,18
6812210,18
6849707,18
6857371,18
6859359,18
6873886,18
6883453,18
6892802,18
6909107,18
6914501,18
6935436,18
6967152,18
6972175,18
7017113,18
7045091,18
7053200,18
7128714,18
7165504,18
7224322,18
7269966,18
7271884,18
7282634,18
7296654,18
7301458,18
7316194,18
7323175,18
7324256,18
7341113,18
7342456,18
7354044,18
7365650,18
7378520,18
7380467,18
7381937,18
7400357,18
7408841,18
7438030,18
7462706,18
7467921,18
7495106,18
7517191,18
7556743,18
7584521,18
7600423,18
7626134,18
7631611,18
7632365,18
7649884,18
7669460,18
7687016,18
7690309,18
7712419,18
7714991,18
7722315,18
7722809,18
7761226,18
7781366,18
7811391,18
7904263,18
7916666,18
7920704,18
7927714,18
7944396,18
7965671,18
7976589,18
7998731,18
8011598,18
8012534,18
8049812,18
8058189,18
8065046,18
8073289,18
8082802,18
8091445,18
8095485,18
8130023,18
8143648,18
8159387,18
8161884,18
8161899,18
8203410,18
8249838,18
8336849,18
8357335,18
8366882,18
8387495,18
8405494,18
8476240,18
8518495,18
8524482,18
8543357,18
8557235,18
8574850,18
8576110,18
8599078,18
8669521,18
8685406,18
8728409,18
8735788,18
8751209,18
8756181,18
8830476,18
8879595,18
8933383,18
8936689,18
8983614,18
9003789,18
9007213,18
9024661,18
9074231,18
9080984,18
9082003,18
9110158,18
9165633,18
9190217,18
9205919,18
9212876,18
9283875,18
9285387,18
9406477,18
9407430,18
9418151,18
9445208,18
9509450,18
9533033,18
9570791,18
9574239,18
9599994,18
9696030,18
H000025,18
H000086,18
H000161,18
H000337,18
H000365,18
H000383,18
H000559,18
H000615,18
H000697,18
H000918,18
H000942,18
H001257,18
H001864,18
H002137,18
H002278,18
PP21553,18
RE44807,18
3938705,18
3940474,18
3950617,18
3952662,18
3959796,18
3964102,18
3972783,18
3976172,18
3981264,18
3983400,18
3984774,18
3985094,18
3985538,18
3989964,18
3996579,18
4001602,18
4004175,18
4008474,18
4011267,18
4024628,18
4026641,18
4032566,18
4038113,18
4040726,18
4044598,18
4051414,18
4052119,18
4064327,18
4068903,18
4080901,18
4081473,18
4086012,18
4095938,18
4099282,18
4107404,18
4110016,18
4111382,18
4114163,18
4117486,18
4130187,18
4137651,18
4144906,18
4150882,18
4151476,18
4152706,18
4161760,18
4170677,18
4179088,18
4185292,18
4185461,18
4185560,18
4186663,18
4190083,18
4190769,18
4197522,18
4199003,18
4207625,18
4213697,18
4218280,18
4227514,18
4229738,18
4251767,18
4264406,18
4266953,18
4270293,18
4280135,18
4282522,18
4291474,18
4292546,18
4301530,18
4301737,18
4306630,18
4310750,18
4313291,18
4321100,18
4338603,18
4339178,18
4353027,18
4359942,18
4367343,18
4375168,18
4376872,18
4380391,18
4380697,18
4382116,18
4384117,18
4384823,18
4388711,18
4390816,18
4391515,18
4398197,18
4398340,18
4405927,18
4424712,18
4429537,18
4431697,18
4435810,18
4443696,18
4444086,18
4446721,18
4448486,18
4450369,18
4453546,18
4453995,18
4460857,18
4461955,18
4462257,18
4462284,18
4463927,18
4467429,18
4471342,18
4487991,18
4489322,18
4494331,18
4495501,18
4509014,18
4512793,18
4534211,18
4534938,18
4537740,18
4540960,18
4542858,18
4543220,18
4549347,18
4550255,18
4551677,18
4554989,18
4569427,18
4591097,18
4595808,18
4597050,18
4597255,18
4607296,18
4620898,18
4637259,18
4644811,18
4645358,18
4649796,18
4650385,18
4653034,18
4662860,18
4665173,18
4675059,18
4685772,18
4688326,18
4691111,18
4694299,18
4705639,18
4715754,18
4720690,18
4735381,18
4752184,18
4764007,18
4764368,18
4770238,18
4794549,18
4801071,18
4808023,18
4826285,18
4826961,18
4840106,18
4841838,18
4847628,18
4849201,18
4851848,18
4867037,18
4885116,18
4890536,18
4893070,18
4908157,18
4911890,18
4914189,18
4921269,18
4936220,18
4970701,18
4978873,18
4986132,18
4986185,18
4987293,18
4990810,18
4990871,18
4998842,18
5037621,18
5045801,18
5048162,18
5052807,18
5058762,18
5059352,18
5059409,18
5060115,18
5061934,18
5076284,18
5077699,18
5078412,18
5079048,18
5079437,18
5083883,18
5084690,18
5092543,18
5112154,18
5119173,18
5121819,18
5129360,18
5149346,18
5154991,18
5158030,18
5173087,18
5192830,18
5199812,18
5216401,18
5223210,18
5239978,18
5246372,18
5247489,18
5252980,18
5257156,18
5257802,18
5260613,18
5260711,18
5264408,18
5266594,18
5271580,18
5273237,18
5278854,18
5282591,18
5284310,18
5286013,18
5317228,18
5334239,18
5340252,18
5349916,18
5366533,18
5371671,18
5384412,18
5384751,18
5403153,18
5403880,18
5412225,18
5425044,18
5427780,18
5443813,18
5448441,18
5488336,18
5502449,18
5508376,18
5512147,18
5515066,18
5519337,18
5523731,18
5528172,18
5532495,18
5540949,18
5557120,18
5599166,18
5600207,18
5604054,18
5608213,18
5626166,18
5635710,18
5637826,18
5645518,18
5652550,18
5658495,18
5679918,18
5688307,18
5689004,18
5690041,18
5700341,18
5703906,18
5713293,18
5727561,18
5736337,18
5781791,18
5782490,18
5807549,18
5840853,18
5846041,18
5846746,18
5849589,18
5853561,18
5854559,18
5854710,18
5890414,18
5890681,18
5894719,18
5902728,18
5908627,18
5918254,18
5919316,18
5919580,18
5926270,18
5929448,18
5932892,18
5940046,18
5946795,18
5948959,18
5970779,18
5994067,18
5995445,18
6006145,18
6022709,18
6039324,18
6048742,18
6062141,18
6079761,18
6117697,18
6128950,18
6134183,18
6151682,18
6183974,18
6197744,18
6207892,18
6212568,18
6229761,18
6292364,18
6307287,18
6331990,18
6332389,18
6354137,18
6365578,18
6369477,18
6382104,18
6389215,18
6395359,18
6406540,18
6446979,18
6464391,18
6481513,18
6503748,18
6514435,18
6530305,18
6537981,18
6539994,18
6541295,18
6578255,18
6580314,18
6596144,18
6629498,18
6634301,18
6643337,18
6647854,18
6672239,18
6673597,18
6691948,18
6750360,18
6767376,18
6769303,18
6772529,18
6780661,18
6809643,18
6816460,18
6827791,18
6852704,18
6855515,18
6856073,18
6876649,18
6879011,18
6884588,18
6901353,18
6967853,18
6980926,18
6984923,18
7002679,18
7013808,18
7022254,18
7028951,18
7029829,18
7036786,18
7053439,18
7059569,18
7075337,18
7148600,18
7151415,18
7161529,18
7174230,18
7218090,18
7255992,18
7265215,18
7284431,18
7299925,18
7310349,18
7336867,18
7342323,18
7345475,18
7363765,18
7369723,18
7390380,18
7408829,18
7421576,18
7428782,18
7440102,18
7468703,18
7475624,18
7513546,18
7527751,18
7535224,18
7561946,18
7568432,18
7598774,18
7606642,18
7613074,18
7615479,18
7620503,18
7628007,18
7628352,18
7629691,18
7632762,18
7638866,18
7668796,18
7671178,18
7692127,18
7693235,18
7735408,18
7735423,18
7737110,18
7739938,18
7745136,18
7763230,18
7783431,18
7790084,18
7794998,18
7821360,18
7839226,18
7856729,18
7869980,18
7893035,18
7902698,18
7907333,18
7921731,18
7930761,18
7938053,18
7945570,18
7966921,18
7968648,18
8002914,18
8031921,18
8040273,18
8042255,18
8043842,18
8044637,18
8063838,18
8072609,18
8091478,18
8110283,18
8114230,18
8116350,18
8139674,18
8163243,18
8173869,18
8195260,18
8223890,18
8224472,18
8269200,18
8280837,18
8290435,18
8293178,18
8294560,18
8393368,18
8395007,18
8417919,18
8433460,18
8435983,18
8476979,18
8479727,18
8484274,18
8490054,18
8529912,18
8530693,18
8534305,18
8567292,18
8580387,18
8609750,18
8617563,18
8722171,18
8730871,18
8782315,18
8794566,18
8813651,18
8815996,18
8834654,18
8894918,18
8906244,18
8938377,18
8970840,18
9063046,18
9106394,18
9128188,18
9139891,18
9182394,18
9185020,18
9195004,18
9234796,18
9259838,18
9262948,18
9278755,18
9278929,18
9331357,18
9396294,18
9466435,18
9470610,18
9506729,18
9510215,18
9511224,18
9534640,18
9544562,18
9583830,18
9621269,18
9647156,18
9704999,18
H000099,18
H000136,18
H000138,18
H000344,18
H000575,18
H000723,18
H000735,18
H000959,18
H000979,18
H001326,18
H001409,18
H001500,18
H001980,18
H002038,18
H002063,18
H002123,18
H002224,18
RE38793,18
3934846,18
3942446,18
3943592,18
3946689,18
3949674,18
3952628,18
3958602,18
3966855,18
3969549,18
3971602,18
3980498,18
3982130,18
3987016,18
3990987,18
4000366,18
4004667,18
4013013,18
4014262,18
4016797,18
4021753,18
4027264,18
4031393,18
4032804,18
4033670,18
4038742,18
4038903,18
4039946,18
4045792,18
4050494,18
4050965,18
4053880,18
4061146,18
4063514,18
4064456,18
4068495,18
4075983,18
4082674,18
4084511,18
4086248,18
4092189,18
4092973,18
4093154,18
4093460,18
4095420,18
4095508,18
4095527,18
4097800,18
4110833,18
4111041,18
4135472,18
4142925,18
4146394,18
4152392,18
4161691,18
4173322,18
4175835,18
4184210,18
4187359,18
4191959,18
4195144,18
4205394,18
4210082,18
4213168,18
4215635,18
4224828,18
4231663,18
4249175,18
4259906,18
4262067,18
4263702,18
4274092,18
4276235,18
4284034,18
4287588,18
4290656,18
4300723,18
4310721,18
4313651,18
4325759,18
4327131,18
4333224,18
4335190,18
4345698,18
4347514,18
4358134,18
4367329,18
4384691,18
4386567,18
4392749,18
4395656,18
4398686,18
4400804,18
4401953,18
4402069,18
4407589,18
4427432,18
4427840,18
4431183,18
4449235,18
4455154,18
4463680,18
4466353,18
4482411,18
4484317,18
4494995,18
4499566,18
4499683,18
4500884,18
4510525,18
4511216,18
4513513,18
4518718,18
4518915,18
4519169,18
4525645,18
4535035,18
4543233,18
4549747,18
4551153,18
4553110,18
4555392,18
4573177,18
4575724,18
4577114,18
4579558,18
4580116,18
4593207,18
4605303,18
4606743,18
4607923,18
4608627,18
4614913,18
4620382,18
4625332,18
4628542,18
4630053,18
4633523,18
4637571,18
4647966,18
4653062,18
4655248,18
4657512,18
4658334,18
4674607,18
4684156,18
4689758,18
4690318,18
4705400,18
4719631,18
4726507,18
4728862,18
4736965,18
4742202,18
4751815,18
4754237,18
4756618,18
4758345,18
4766724,18
4784473,18
4791603,18
4801221,18
4805185,18
4821610,18
4829261,18
4833233,18
4838142,18
4839046,18
4842844,18
4845167,18
4852452,18
4858979,18
4859059,18
4862114,18
4881796,18
4917332,18
4921212,18
4929418,18
4930391,18
4952512,18
4955653,18
4963963,18
4985416,18
4990312,18
4992880,18
4996533,18
5001416,18
5012251,18
5014934,18
5028968,18
5031655,18
5040157,18
5040815,18
5041531,18
5045285,18
5049493,18
5064868,18
5072111,18
5089429,18
5097156,18
5112074,18
5112417,18
5117230,18
5125736,18
5131758,18
5134261,18
5138162,18
5140418,18
5142234,18
5146145,18
5149625,18
5160904,18
5171649,18
5178257,18
5181025,18
5186604,18
5192852,18
5197573,18
5225246,18
5236155,18
5252362,18
5280973,18
5284931,18
5300376,18
5311198,18
5314030,18
5315668,18
5322838,18
5344284,18
5361222,18
5372634,18
5373318,18
5389411,18
5392597,18
5427629,18
5428335,18
5429594,18
5434032,18
5442139,18
5448211,18
5455039,18
5463896,18
5475007,18
5483841,18
5485390,18
5494763,18
5495180,18
5508630,18
5517202,18
5527588,18
5562164,18
5565716,18
5580988,18
5593633,18
5606111,18
5640042,18
5648454,18
5653806,18
5654538,18
5655137,18
5664227,18
5667344,18
5671139,18
5679917,18
5690142,18
5698814,18
5698870,18
5703601,18
5716821,18
5719469,18
5730806,18
5734193,18
5741663,18
5750002,18
5751242,18
5755226,18
5755425,18
5822388,18
5849373,18
5858362,18
5858702,18
5861475,18
5877009,18
5901168,18
5902787,18
5927149,18
5948634,18
5985547,18
6027826,18
6058075,18
6076671,18
6076835,18
6098178,18
6125693,18
6135043,18
6137601,18
6137909,18
6155514,18
6164736,18
6170234,18
6174732,18
6175337,18
6199469,18
6221666,18
6227095,18
6235067,18
6246379,18
6251586,18
6283036,18
6288677,18
6297495,18
6308230,18
6325566,18
6342355,18
6370740,18
6382801,18
6391646,18
6398158,18
6398264,18
6406611,18
6434174,18
6452510,18
6491253,18
6532887,18
6579703,18
6584874,18
6594337,18
6604028,18
6613960,18
6635152,18
6654315,18
6659640,18
6659963,18
6679316,18
6690462,18
6703917,18
6732410,18
6748609,18
6764658,18
6766745,18
6785125,18
6787687,18
6820600,18
6831746,18
6855378,18
6856342,18
6859111,18
6867644,18
6870271,18
6886324,18
6948975,18
6957602,18
6978611,18
